date,time,global_active_power,temperature,time_of_day,occupancy,occupancy_confidence,ac_on,ac_eco,lamp_on,tv_on
03/01/2024,14:30:00,0.022,30,0.0,0,0.98,0,0,0,0
03/01/2024,14:40:00,0.897,32,0.0,0,0.92,1,0,0,0
03/01/2024,14:50:00,0.04,31,0.0,0,0.94,0,0,0,0
03/01/2024,15:00:00,0.92,34,0.0,0,1.0,1,0,0,0
03/01/2024,15:10:00,0.023,29,0.0,0,0.88,0,0,0,0
03/01/2024,15:20:00,0.707,29,0.0,1,0.86,1,0,0,0
03/01/2024,15:30:00,0.019,30,0.0,0,0.96,0,0,0,0
03/01/2024,15:40:00,0.01,27,0.0,0,0.94,0,0,0,0
03/01/2024,15:50:00,0.01,29,0.0,0,0.89,0,0,0,0
03/01/2024,16:00:00,0.01,29,0.0,0,1.0,0,0,0,0
03/01/2024,16:10:00,0.533,30,0.0,1,0.89,1,1,0,0
03/01/2024,16:20:00,0.025,30,0.0,0,0.9,0,0,0,0
03/01/2024,16:30:00,0.876,32,0.0,0,0.9,1,0,0,0
03/01/2024,16:40:00,0.01,31,0.0,0,0.83,0,0,0,0
03/01/2024,16:50:00,0.01,28,0.0,1,0.91,0,0,0,0
03/01/2024,17:00:00,0.729,28,0.0,1,1.0,1,0,0,0
03/01/2024,17:10:00,0.514,30,0.0,1,0.93,1,1,0,0
03/01/2024,17:20:00,0.01,27,0.0,0,0.9,0,0,0,0
03/01/2024,17:30:00,0.01,31,0.0,0,0.89,0,0,0,0
03/01/2024,17:40:00,0.521,30,0.0,1,0.92,1,1,0,0
03/01/2024,17:50:00,0.713,27,0.0,1,0.95,1,0,0,0
03/01/2024,18:00:00,0.012,25,1.0,0,0.94,0,0,0,0
03/01/2024,18:10:00,0.067,30,1.0,1,0.88,0,0,1,0
03/01/2024,18:20:00,0.165,27,1.0,1,0.92,0,0,1,1
03/01/2024,18:30:00,0.18,29,1.0,1,0.93,0,0,1,1
03/01/2024,18:40:00,0.035,25,1.0,0,0.83,0,0,0,0
03/01/2024,18:50:00,0.173,26,1.0,1,0.91,0,0,1,1
03/01/2024,19:00:00,0.117,27,1.0,1,0.75,0,0,0,1
03/01/2024,19:10:00,0.044,27,1.0,0,0.93,0,0,1,0
03/01/2024,19:20:00,0.036,26,1.0,1,0.95,0,0,1,0
03/01/2024,19:30:00,0.016,27,1.0,1,0.95,0,0,1,0
03/01/2024,19:40:00,0.158,25,1.0,1,0.87,0,0,1,1
03/01/2024,19:50:00,0.14,26,1.0,0,0.92,0,0,0,1
03/01/2024,20:00:00,0.17,26,1.0,1,1.0,0,0,1,1
03/01/2024,20:10:00,0.73,27,1.0,0,1.0,1,0,0,0
03/01/2024,20:20:00,0.012,27,1.0,1,0.9,0,0,0,0
03/01/2024,20:30:00,0.883,24,1.0,1,0.91,1,0,1,1
03/01/2024,20:40:00,0.01,23,1.0,0,0.98,0,0,0,0
03/01/2024,20:50:00,0.123,27,1.0,1,0.79,0,0,0,1
03/01/2024,21:00:00,0.046,26,1.0,1,0.88,0,0,1,0
03/01/2024,21:10:00,0.038,24,1.0,1,0.99,0,0,1,0
03/01/2024,21:20:00,0.193,27,1.0,1,0.97,0,0,1,1
03/01/2024,21:30:00,0.721,25,1.0,1,0.93,1,0,1,0
03/01/2024,21:40:00,0.048,26,1.0,1,0.79,0,0,1,0
03/01/2024,21:50:00,0.187,25,1.0,1,0.9,0,0,1,1
03/01/2024,22:00:00,0.841,28,1.0,1,0.86,1,0,0,1
03/01/2024,22:10:00,0.744,27,1.0,1,0.92,1,0,1,0
03/01/2024,22:20:00,0.01,24,1.0,0,0.84,0,0,0,0
03/01/2024,22:30:00,0.066,26,1.0,1,0.83,0,0,1,0
03/01/2024,22:40:00,0.122,25,1.0,1,0.76,0,0,0,1
03/01/2024,22:50:00,0.118,26,1.0,1,0.99,0,0,0,1
03/01/2024,23:00:00,0.065,23,1.0,1,0.87,0,0,1,0
03/01/2024,23:10:00,0.875,25,1.0,1,0.91,1,0,1,1
03/01/2024,23:20:00,0.165,26,1.0,1,0.9,0,0,1,1
03/01/2024,23:30:00,0.015,22,1.0,0,0.83,0,0,0,0
03/01/2024,23:40:00,0.137,22,1.0,0,0.81,0,0,0,1
03/01/2024,23:50:00,0.169,22,1.0,1,0.83,0,0,1,1
04/01/2024,00:00:00,0.712,24,1.0,0,0.85,1,0,0,0
04/01/2024,00:10:00,0.018,25,1.0,1,0.93,0,0,1,0
04/01/2024,00:20:00,0.168,26,1.0,1,0.84,0,0,1,1
04/01/2024,00:30:00,0.04,24,1.0,0,1.0,0,0,1,0
04/01/2024,00:40:00,0.818,27,1.0,1,0.97,1,0,0,1
04/01/2024,00:50:00,0.82,22,1.0,1,0.96,1,0,0,1
04/01/2024,01:00:00,0.163,22,1.0,1,0.54,0,0,1,1
04/01/2024,01:10:00,0.166,24,1.0,1,0.66,0,0,1,1
04/01/2024,01:20:00,0.012,25,1.0,0,0.53,0,0,0,0
04/01/2024,01:30:00,0.859,24,1.0,1,0.55,1,0,1,1
04/01/2024,01:40:00,0.758,22,1.0,0,0.56,1,0,1,0
04/01/2024,01:50:00,0.061,24,1.0,1,0.6,0,0,1,0
04/01/2024,02:00:00,0.141,23,1.0,1,0.59,0,0,0,1
04/01/2024,02:10:00,0.184,26,1.0,1,0.52,0,0,1,1
04/01/2024,02:20:00,0.161,25,1.0,1,0.51,0,0,1,1
04/01/2024,02:30:00,0.166,23,1.0,1,0.59,0,0,1,1
04/01/2024,02:40:00,0.834,24,1.0,0,0.6,1,0,0,1
04/01/2024,02:50:00,0.044,23,1.0,0,0.52,0,0,1,0
04/01/2024,03:00:00,0.813,25,1.0,0,0.44,1,0,0,1
04/01/2024,03:10:00,0.01,27,1.0,0,0.54,0,0,0,0
04/01/2024,03:20:00,0.075,24,1.0,0,0.59,0,0,1,0
04/01/2024,03:30:00,0.159,26,1.0,1,0.68,0,0,1,1
04/01/2024,03:40:00,0.118,25,1.0,0,0.47,0,0,0,1
04/01/2024,03:50:00,0.042,25,1.0,1,0.52,0,0,1,0
04/01/2024,04:00:00,0.018,26,1.0,1,0.52,0,0,0,0
04/01/2024,04:10:00,0.875,25,1.0,1,0.64,1,0,1,1
04/01/2024,04:20:00,0.841,25,1.0,1,0.55,1,0,0,1
04/01/2024,04:30:00,0.908,25,1.0,1,0.49,1,0,1,1
04/01/2024,04:40:00,0.062,30,1.0,0,0.59,0,0,1,0
04/01/2024,04:50:00,0.183,27,1.0,1,0.52,0,0,1,1
04/01/2024,05:00:00,0.873,26,1.0,1,0.46,1,0,0,1
04/01/2024,05:10:00,0.177,27,1.0,1,0.49,0,0,1,1
04/01/2024,05:20:00,0.164,27,1.0,1,0.67,0,0,1,1
04/01/2024,05:30:00,0.01,27,1.0,1,0.58,0,0,0,0
04/01/2024,05:40:00,0.886,29,1.0,1,0.56,1,0,1,1
04/01/2024,05:50:00,0.651,29,1.0,1,0.53,1,1,1,1
04/01/2024,06:00:00,0.01,27,0.0,1,0.57,0,0,0,0
04/01/2024,06:10:00,0.01,27,0.0,0,0.57,0,0,0,0
04/01/2024,06:20:00,0.022,28,0.0,0,0.57,0,0,0,0
04/01/2024,06:30:00,0.019,25,0.0,1,0.56,0,0,0,0
04/01/2024,06:40:00,0.708,26,0.0,1,0.61,1,0,0,0
04/01/2024,06:50:00,0.926,31,0.0,1,0.55,1,0,0,0
04/01/2024,07:00:00,0.919,32,0.0,0,0.83,1,0,0,0
04/01/2024,07:10:00,0.755,29,0.0,1,0.86,1,0,1,0
04/01/2024,07:20:00,0.71,30,0.0,1,0.76,1,0,0,0
04/01/2024,07:30:00,0.023,30,0.0,0,1.0,0,0,0,0
04/01/2024,07:40:00,0.521,34,0.0,1,0.96,1,1,0,0
04/01/2024,07:50:00,1.026,32,0.0,1,0.84,1,0,0,1
04/01/2024,08:00:00,0.522,30,0.0,1,0.88,1,1,0,0
04/01/2024,08:10:00,0.01,29,0.0,0,0.86,0,0,0,0
04/01/2024,08:20:00,0.014,28,0.0,0,1.0,0,0,0,0
04/01/2024,08:30:00,0.016,31,0.0,0,0.8,0,0,0,0
04/01/2024,08:40:00,0.545,29,0.0,1,0.91,1,1,1,0
04/01/2024,08:50:00,0.012,29,0.0,0,0.89,0,0,0,0
04/01/2024,09:00:00,0.019,30,0.0,0,0.96,0,0,0,0
04/01/2024,09:10:00,0.01,29,0.0,0,0.89,0,0,0,0
04/01/2024,09:20:00,0.913,34,0.0,0,0.78,1,0,0,0
04/01/2024,09:30:00,0.943,32,0.0,0,0.88,1,0,0,0
04/01/2024,09:40:00,0.898,31,0.0,1,0.83,1,0,0,0
04/01/2024,09:50:00,0.925,34,0.0,0,0.91,1,0,0,0
04/01/2024,10:00:00,0.01,32,0.0,0,1.0,0,0,0,0
04/01/2024,10:10:00,0.028,30,0.0,0,0.78,0,0,0,0
04/01/2024,10:20:00,0.01,34,0.0,0,0.84,0,0,0,0
04/01/2024,10:30:00,0.51,33,0.0,1,0.86,1,1,0,0
04/01/2024,10:40:00,0.043,30,0.0,0,0.87,0,0,0,0
04/01/2024,10:50:00,0.507,32,0.0,0,0.95,1,1,0,0
04/01/2024,11:00:00,0.02,31,0.0,0,0.89,0,0,0,0
04/01/2024,11:10:00,0.519,30,0.0,1,0.93,1,1,0,0
04/01/2024,11:20:00,0.88,33,0.0,0,0.86,1,0,0,0
04/01/2024,11:30:00,0.017,35,0.0,0,0.92,0,0,0,0
04/01/2024,11:40:00,0.691,30,0.0,1,0.95,1,0,0,0
04/01/2024,11:50:00,0.919,33,0.0,0,0.85,1,0,0,0
04/01/2024,12:00:00,0.912,31,0.0,0,0.95,1,0,0,0
04/01/2024,12:10:00,0.493,31,0.0,1,0.9,1,1,0,0
04/01/2024,12:20:00,0.01,31,0.0,1,0.97,0,0,0,0
04/01/2024,12:30:00,0.509,31,0.0,1,0.89,1,1,0,0
04/01/2024,12:40:00,0.047,32,0.0,0,0.93,0,0,0,0
04/01/2024,12:50:00,0.574,31,0.0,1,0.9,1,1,1,0
04/01/2024,13:00:00,0.915,32,0.0,0,0.89,1,0,0,0
04/01/2024,13:10:00,0.018,32,0.0,0,0.92,0,0,0,0
04/01/2024,13:20:00,0.019,31,0.0,0,0.94,0,0,0,0
04/01/2024,13:30:00,0.702,30,0.0,1,0.81,1,0,0,0
04/01/2024,13:40:00,0.01,31,0.0,0,1.0,0,0,0,0
04/01/2024,13:50:00,0.023,33,0.0,0,0.77,0,0,0,0
04/01/2024,14:00:00,0.901,32,0.0,0,0.85,1,0,0,0
04/01/2024,14:10:00,0.032,30,0.0,0,0.89,0,0,0,0
04/01/2024,14:20:00,0.89,31,0.0,1,0.93,1,0,0,0
04/01/2024,14:30:00,0.896,32,0.0,0,1.0,1,0,0,0
04/01/2024,14:40:00,0.031,29,0.0,0,0.77,0,0,0,0
04/01/2024,14:50:00,0.906,32,0.0,0,0.86,1,0,0,0
04/01/2024,15:00:00,0.01,30,0.0,0,0.75,0,0,0,0
04/01/2024,15:10:00,0.02,32,0.0,0,0.9,0,0,0,0
04/01/2024,15:20:00,0.727,29,0.0,1,0.92,1,0,0,0
04/01/2024,15:30:00,0.019,28,0.0,0,1.0,0,0,0,0
04/01/2024,15:40:00,0.014,28,0.0,0,0.91,0,0,0,0
04/01/2024,15:50:00,0.522,30,0.0,1,0.97,1,1,0,0
04/01/2024,16:00:00,0.716,30,0.0,0,0.94,1,0,0,0
04/01/2024,16:10:00,0.026,28,0.0,0,0.87,0,0,0,0
04/01/2024,16:20:00,0.953,31,0.0,0,0.8,1,0,0,0
04/01/2024,16:30:00,0.018,27,0.0,1,0.92,0,0,0,0
04/01/2024,16:40:00,0.01,29,0.0,0,0.8,0,0,0,0
04/01/2024,16:50:00,0.026,27,0.0,0,0.99,0,0,0,0
04/01/2024,17:00:00,0.708,28,0.0,1,0.89,1,0,0,0
04/01/2024,17:10:00,0.515,29,0.0,1,0.98,1,1,0,0
04/01/2024,17:20:00,0.715,27,0.0,1,0.87,1,0,0,0
04/01/2024,17:30:00,0.701,28,0.0,1,0.92,1,0,0,0
04/01/2024,17:40:00,0.704,30,0.0,0,0.91,1,0,0,0
04/01/2024,17:50:00,0.01,27,0.0,1,0.9,0,0,0,0
04/01/2024,18:00:00,0.668,29,1.0,1,0.87,1,1,1,1
04/01/2024,18:10:00,0.138,26,1.0,1,0.93,0,0,0,1
04/01/2024,18:20:00,0.87,28,1.0,1,0.84,1,0,1,1
04/01/2024,18:30:00,0.663,30,1.0,1,0.82,1,1,1,1
04/01/2024,18:40:00,0.756,24,1.0,1,0.99,1,0,1,0
04/01/2024,18:50:00,0.036,26,1.0,1,0.95,0,0,1,0
04/01/2024,19:00:00,0.654,28,1.0,1,0.9,1,1,1,1
04/01/2024,19:10:00,0.178,26,1.0,1,1.0,0,0,1,1
04/01/2024,19:20:00,0.019,27,1.0,0,0.88,0,0,0,0
04/01/2024,19:30:00,0.718,26,1.0,0,0.99,1,0,0,0
04/01/2024,19:40:00,0.745,26,1.0,1,0.91,1,0,1,0
04/01/2024,19:50:00,0.146,26,1.0,1,0.83,0,0,0,1
04/01/2024,20:00:00,0.733,28,1.0,1,1.0,1,0,1,0
04/01/2024,20:10:00,0.866,26,1.0,1,0.97,1,0,1,1
04/01/2024,20:20:00,0.881,26,1.0,1,0.89,1,0,1,1
04/01/2024,20:30:00,0.023,25,1.0,0,0.95,0,0,0,0
04/01/2024,20:40:00,0.858,25,1.0,0,0.87,1,0,1,1
04/01/2024,20:50:00,0.902,25,1.0,1,0.96,1,0,1,1
04/01/2024,21:00:00,0.048,26,1.0,1,0.73,0,0,1,0
04/01/2024,21:10:00,0.011,24,1.0,0,0.83,0,0,0,0
04/01/2024,21:20:00,0.185,25,1.0,1,0.97,0,0,1,1
04/01/2024,21:30:00,0.693,28,1.0,1,0.88,1,1,1,1
04/01/2024,21:40:00,0.131,26,1.0,1,0.91,0,0,0,1
04/01/2024,21:50:00,0.028,24,1.0,1,0.81,0,0,0,0
04/01/2024,22:00:00,0.163,26,1.0,1,1.0,0,0,1,1
04/01/2024,22:10:00,0.195,24,1.0,1,0.98,0,0,1,1
04/01/2024,22:20:00,0.051,22,1.0,1,0.89,0,0,1,0
04/01/2024,22:30:00,0.175,23,1.0,1,0.87,0,0,1,1
04/01/2024,22:40:00,0.125,22,1.0,1,0.97,0,0,0,1
04/01/2024,22:50:00,0.173,24,1.0,1,1.0,0,0,1,1
04/01/2024,23:00:00,0.159,24,1.0,1,0.97,0,0,1,1
04/01/2024,23:10:00,0.129,27,1.0,1,1.0,0,0,0,1
04/01/2024,23:20:00,0.01,25,1.0,0,0.84,0,0,0,0
04/01/2024,23:30:00,0.154,24,1.0,1,0.84,0,0,1,1
04/01/2024,23:40:00,0.161,25,1.0,1,0.82,0,0,1,1
04/01/2024,23:50:00,0.01,22,1.0,0,0.93,0,0,0,0
05/01/2024,00:00:00,0.111,24,1.0,1,0.91,0,0,0,1
05/01/2024,00:10:00,0.83,25,1.0,1,0.89,1,0,0,1
05/01/2024,00:20:00,0.184,22,1.0,1,0.96,0,0,1,1
05/01/2024,00:30:00,0.125,26,1.0,1,0.99,0,0,0,1
05/01/2024,00:40:00,0.87,25,1.0,1,0.79,1,0,1,1
05/01/2024,00:50:00,0.027,23,1.0,0,0.86,0,0,0,0
05/01/2024,01:00:00,0.022,25,1.0,0,0.61,0,0,0,0
05/01/2024,01:10:00,0.642,28,1.0,1,0.52,1,1,0,1
05/01/2024,01:20:00,0.132,25,1.0,0,0.49,0,0,0,1
05/01/2024,01:30:00,0.163,25,1.0,1,0.62,0,0,1,1
05/01/2024,01:40:00,0.136,24,1.0,1,0.46,0,0,0,1
05/01/2024,01:50:00,0.889,23,1.0,1,0.53,1,0,1,1
05/01/2024,02:00:00,0.037,26,1.0,0,0.57,0,0,0,0
05/01/2024,02:10:00,0.906,23,1.0,1,0.51,1,0,1,1
05/01/2024,02:20:00,0.193,25,1.0,1,0.6,0,0,1,1
05/01/2024,02:30:00,0.011,24,1.0,0,0.51,0,0,0,0
05/01/2024,02:40:00,0.032,26,1.0,0,0.65,0,0,1,0
05/01/2024,02:50:00,0.019,26,1.0,0,0.54,0,0,0,0
05/01/2024,03:00:00,0.186,27,1.0,1,0.6,0,0,1,1
05/01/2024,03:10:00,0.132,25,1.0,1,0.6,0,0,1,1
05/01/2024,03:20:00,0.028,25,1.0,1,0.51,0,0,1,0
05/01/2024,03:30:00,0.743,24,1.0,1,0.41,1,0,1,0
05/01/2024,03:40:00,0.01,25,1.0,0,0.58,0,0,0,0
05/01/2024,03:50:00,0.026,26,1.0,1,0.56,0,0,1,0
05/01/2024,04:00:00,0.836,27,1.0,1,0.59,1,0,0,1
05/01/2024,04:10:00,0.029,25,1.0,0,0.53,0,0,0,0
05/01/2024,04:20:00,0.747,28,1.0,1,0.52,1,0,1,0
05/01/2024,04:30:00,0.725,29,1.0,1,0.69,1,0,1,0
05/01/2024,04:40:00,0.013,27,1.0,0,0.45,0,0,0,0
05/01/2024,04:50:00,0.01,30,1.0,0,0.6,0,0,0,0
05/01/2024,05:00:00,0.115,26,1.0,0,0.51,0,0,0,1
05/01/2024,05:10:00,0.144,25,1.0,1,0.53,0,0,0,1
05/01/2024,05:20:00,0.028,25,1.0,1,0.53,0,0,0,0
05/01/2024,05:30:00,0.01,30,1.0,0,0.49,0,0,0,0
05/01/2024,05:40:00,0.061,29,1.0,1,0.59,0,0,1,0
05/01/2024,05:50:00,0.734,28,1.0,1,0.65,1,0,1,0
05/01/2024,06:00:00,0.018,28,0.0,0,0.58,0,0,0,0
05/01/2024,06:10:00,0.01,26,0.0,1,0.56,0,0,0,0
05/01/2024,06:20:00,0.01,32,0.0,0,0.48,0,0,0,0
05/01/2024,06:30:00,0.696,29,0.0,1,0.59,1,0,0,0
05/01/2024,06:40:00,0.136,29,0.0,1,0.7,0,0,0,1
05/01/2024,06:50:00,0.688,30,0.0,1,0.52,1,0,0,0
05/01/2024,07:00:00,0.01,30,0.0,0,0.87,0,0,0,0
05/01/2024,07:10:00,0.726,30,0.0,1,0.86,1,0,0,0
05/01/2024,07:20:00,0.01,28,0.0,0,0.87,0,0,0,0
05/01/2024,07:30:00,0.687,30,0.0,0,0.71,1,0,0,0
05/01/2024,07:40:00,0.906,33,0.0,0,0.93,1,0,0,0
05/01/2024,07:50:00,0.02,32,0.0,0,0.84,0,0,0,0
05/01/2024,08:00:00,0.891,32,0.0,0,0.79,1,0,0,0
05/01/2024,08:10:00,0.728,29,0.0,1,0.95,1,0,0,0
05/01/2024,08:20:00,0.021,29,0.0,0,0.82,0,0,0,0
05/01/2024,08:30:00,0.015,30,0.0,0,0.88,0,0,0,0
05/01/2024,08:40:00,0.519,31,0.0,1,1.0,1,1,0,0
05/01/2024,08:50:00,0.012,32,0.0,1,0.8,0,0,0,0
05/01/2024,09:00:00,0.015,28,0.0,0,0.79,0,0,0,0
05/01/2024,09:10:00,0.011,33,0.0,0,0.92,0,0,0,0
05/01/2024,09:20:00,0.023,31,0.0,0,0.98,0,0,0,0
05/01/2024,09:30:00,0.929,31,0.0,0,0.79,1,0,0,0
05/01/2024,09:40:00,0.698,30,0.0,1,0.93,1,0,0,0
05/01/2024,09:50:00,0.01,29,0.0,0,0.94,0,0,0,0
05/01/2024,10:00:00,0.504,33,0.0,1,0.76,1,1,0,0
05/01/2024,10:10:00,0.01,32,0.0,0,0.96,0,0,0,0
05/01/2024,10:20:00,0.027,30,0.0,0,0.96,0,0,0,0
05/01/2024,10:30:00,0.01,30,0.0,0,0.88,0,0,0,0
05/01/2024,10:40:00,0.018,31,0.0,0,0.99,0,0,0,0
05/01/2024,10:50:00,0.031,34,0.0,0,0.98,0,0,0,0
05/01/2024,11:00:00,0.01,31,0.0,0,0.91,0,0,0,0
05/01/2024,11:10:00,0.032,30,0.0,1,0.87,0,0,0,0
05/01/2024,11:20:00,0.527,32,0.0,1,0.83,1,1,0,0
05/01/2024,11:30:00,0.01,32,0.0,0,0.9,0,0,0,0
05/01/2024,11:40:00,0.022,28,0.0,0,0.94,0,0,0,0
05/01/2024,11:50:00,0.01,32,0.0,0,0.88,0,0,0,0
05/01/2024,12:00:00,0.01,32,0.0,0,0.75,0,0,0,0
05/01/2024,12:10:00,0.903,33,0.0,0,0.99,1,0,0,0
05/01/2024,12:20:00,0.03,35,0.0,0,0.91,0,0,0,0
05/01/2024,12:30:00,0.01,34,0.0,0,0.87,0,0,0,0
05/01/2024,12:40:00,0.911,32,0.0,1,0.96,1,0,0,0
05/01/2024,12:50:00,0.495,30,0.0,1,1.0,1,1,0,0
05/01/2024,13:00:00,0.023,36,0.0,0,0.7,0,0,0,0
05/01/2024,13:10:00,0.922,32,0.0,0,0.93,1,0,0,0
05/01/2024,13:20:00,0.01,32,0.0,0,0.8,0,0,0,0
05/01/2024,13:30:00,0.875,32,0.0,1,0.93,1,0,0,0
05/01/2024,13:40:00,0.01,32,0.0,0,0.91,0,0,0,0
05/01/2024,13:50:00,0.917,31,0.0,0,0.94,1,0,0,0
05/01/2024,14:00:00,0.91,31,0.0,0,0.87,1,0,0,0
05/01/2024,14:10:00,0.011,31,0.0,0,0.77,0,0,0,0
05/01/2024,14:20:00,0.015,31,0.0,0,0.87,0,0,0,0
05/01/2024,14:30:00,0.01,30,0.0,0,0.93,0,0,0,0
05/01/2024,14:40:00,0.491,30,0.0,1,0.97,1,1,0,0
05/01/2024,14:50:00,0.921,31,0.0,1,0.82,1,0,0,0
05/01/2024,15:00:00,0.497,30,0.0,0,0.97,1,1,0,0
05/01/2024,15:10:00,0.01,33,0.0,0,0.85,0,0,0,0
05/01/2024,15:20:00,0.718,27,0.0,0,0.93,1,0,0,0
05/01/2024,15:30:00,0.01,32,0.0,0,0.86,0,0,0,0
05/01/2024,15:40:00,0.01,32,0.0,0,0.91,0,0,0,0
05/01/2024,15:50:00,0.734,27,0.0,1,0.96,1,0,0,0
05/01/2024,16:00:00,0.734,29,0.0,0,0.81,1,0,0,0
05/01/2024,16:10:00,0.028,29,0.0,0,0.85,0,0,0,0
05/01/2024,16:20:00,0.021,28,0.0,0,0.91,0,0,0,0
05/01/2024,16:30:00,0.027,28,0.0,0,1.0,0,0,0,0
05/01/2024,16:40:00,0.039,28,0.0,0,0.84,0,0,0,0
05/01/2024,16:50:00,0.026,32,0.0,1,1.0,0,0,0,0
05/01/2024,17:00:00,0.714,30,0.0,1,1.0,1,0,0,0
05/01/2024,17:10:00,0.523,31,0.0,0,0.89,1,1,0,0
05/01/2024,17:20:00,0.703,30,0.0,1,0.88,1,0,0,0
05/01/2024,17:30:00,0.052,27,0.0,1,0.85,0,0,1,0
05/01/2024,17:40:00,0.713,28,0.0,1,0.9,1,0,0,0
05/01/2024,17:50:00,0.01,29,0.0,0,0.8,0,0,0,0
05/01/2024,18:00:00,0.165,26,1.0,1,0.89,0,0,1,1
05/01/2024,18:10:00,0.689,29,1.0,1,1.0,1,1,1,1
05/01/2024,18:20:00,0.036,27,1.0,0,0.86,0,0,1,0
05/01/2024,18:30:00,0.872,27,1.0,1,0.88,1,0,1,1
05/01/2024,18:40:00,0.731,28,1.0,1,0.78,1,0,1,0
05/01/2024,18:50:00,0.84,28,1.0,1,0.93,1,0,1,1
05/01/2024,19:00:00,0.068,26,1.0,1,0.92,0,0,1,0
05/01/2024,19:10:00,0.729,29,1.0,0,0.9,1,0,0,0
05/01/2024,19:20:00,0.823,25,1.0,1,0.88,1,0,0,1
05/01/2024,19:30:00,0.871,27,1.0,1,0.88,1,0,1,1
05/01/2024,19:40:00,0.826,27,1.0,1,0.94,1,0,0,1
05/01/2024,19:50:00,0.046,26,1.0,1,0.9,0,0,1,0
05/01/2024,20:00:00,0.743,26,1.0,1,0.92,1,0,1,0
05/01/2024,20:10:00,0.057,24,1.0,1,0.92,0,0,1,0
05/01/2024,20:20:00,0.744,27,1.0,1,0.98,1,0,1,0
05/01/2024,20:30:00,0.176,25,1.0,1,0.95,0,0,1,1
05/01/2024,20:40:00,0.895,25,1.0,1,0.91,1,0,1,1
05/01/2024,20:50:00,0.176,27,1.0,1,1.0,0,0,1,1
05/01/2024,21:00:00,0.872,24,1.0,1,0.93,1,0,1,1
05/01/2024,21:10:00,0.161,23,1.0,1,0.99,0,0,1,1
05/01/2024,21:20:00,0.05,23,1.0,1,0.94,0,0,1,0
05/01/2024,21:30:00,0.845,26,1.0,1,0.77,1,0,1,1
05/01/2024,21:40:00,0.193,23,1.0,1,0.99,0,0,1,1
05/01/2024,21:50:00,0.036,27,1.0,1,0.91,0,0,1,0
05/01/2024,22:00:00,0.681,22,1.0,0,0.9,1,0,0,0
05/01/2024,22:10:00,0.168,27,1.0,1,0.92,0,0,1,1
05/01/2024,22:20:00,0.055,25,1.0,1,0.88,0,0,1,0
05/01/2024,22:30:00,0.89,24,1.0,1,0.92,1,0,1,1
05/01/2024,22:40:00,0.754,23,1.0,1,0.86,1,0,1,0
05/01/2024,22:50:00,0.064,25,1.0,1,0.99,0,0,1,0
05/01/2024,23:00:00,0.724,24,1.0,0,0.89,1,0,0,0
05/01/2024,23:10:00,0.762,26,1.0,1,0.87,1,0,1,0
05/01/2024,23:20:00,0.033,24,1.0,0,0.84,0,0,1,0
05/01/2024,23:30:00,0.878,24,1.0,1,0.92,1,0,1,1
05/01/2024,23:40:00,0.01,23,1.0,1,0.91,0,0,0,0
05/01/2024,23:50:00,0.08,24,1.0,1,0.93,0,0,1,0
06/01/2024,00:00:00,0.06,24,1.0,1,0.83,0,0,1,0
06/01/2024,00:10:00,0.741,22,1.0,1,0.79,1,0,1,0
06/01/2024,00:20:00,0.016,22,1.0,0,0.94,0,0,0,0
06/01/2024,00:30:00,0.01,25,1.0,0,1.0,0,0,0,0
06/01/2024,00:40:00,0.687,24,1.0,0,0.83,1,0,0,0
06/01/2024,00:50:00,0.883,24,1.0,1,1.0,1,0,1,1
06/01/2024,01:00:00,0.115,24,1.0,0,0.57,0,0,0,1
06/01/2024,01:10:00,0.047,25,1.0,0,0.55,0,0,1,0
06/01/2024,01:20:00,0.133,23,1.0,1,0.52,0,0,0,1
06/01/2024,01:30:00,0.01,23,1.0,0,0.45,0,0,0,0
06/01/2024,01:40:00,0.155,25,1.0,1,0.62,0,0,1,1
06/01/2024,01:50:00,0.871,23,1.0,1,0.5,1,0,1,1
06/01/2024,02:00:00,0.172,25,1.0,1,0.5,0,0,1,1
06/01/2024,02:10:00,0.183,22,1.0,1,0.62,0,0,1,1
06/01/2024,02:20:00,0.087,26,1.0,1,0.42,0,0,1,0
06/01/2024,02:30:00,0.14,26,1.0,1,0.44,0,0,1,1
06/01/2024,02:40:00,0.01,25,1.0,0,0.55,0,0,0,0
06/01/2024,02:50:00,0.133,27,1.0,1,0.57,0,0,0,1
06/01/2024,03:00:00,0.145,28,1.0,1,0.58,0,0,0,1
06/01/2024,03:10:00,0.175,27,1.0,1,0.53,0,0,1,1
06/01/2024,03:20:00,0.067,23,1.0,1,0.73,0,0,1,0
06/01/2024,03:30:00,0.108,24,1.0,0,0.53,0,0,0,1
06/01/2024,03:40:00,0.165,25,1.0,1,0.53,0,0,1,1
06/01/2024,03:50:00,0.152,26,1.0,0,0.49,0,0,0,1
06/01/2024,04:00:00,0.117,27,1.0,1,0.56,0,0,0,1
06/01/2024,04:10:00,0.01,25,1.0,0,0.59,0,0,0,0
06/01/2024,04:20:00,0.038,27,1.0,1,0.63,0,0,1,0
06/01/2024,04:30:00,0.877,25,1.0,1,0.45,1,0,1,1
06/01/2024,04:40:00,0.169,26,1.0,0,0.53,0,0,1,1
06/01/2024,04:50:00,0.151,25,1.0,1,0.58,0,0,1,1
06/01/2024,05:00:00,0.039,26,1.0,0,0.59,0,0,1,0
